CREATEDDATE,DISTRICT,FACILITYID,LASTUPDATEDDATE,LATITUDE,LONGITUDE,PERMITENTRANCEACCESSIBLE,PERMITENTRANCEDESCRIPTION,PERMITENTRANCEID,PERMITENTRANCENAME,PERMITENTRANCETYPE,TOWN
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","Anywhere on Stockton Island with the exception of the Tombolo (where the Presque Isle  campground and Julian Bay beach are located), Presque Isle Point, and within 0.25 mile of group sites A and B or campsites 20 and 21. No beach fires are permitted on Presque Isle Bay or on Julian Bay on Stockton Island.","753","Stockton Z1","Zone",""
"2016-02-04 07:42:19","","251854","2016-03-03 06:27:58","0","0","No","The East Winds campsite is on the west side of the Intercoastal Waterway; it is close to marker #15. The site is located on the south end of the island. East Winds is approximately 7.5 nautical miles from the Ranger Station. Canoe rentals are not available for this site. Maximum group size is 20 people.","754","EW","Campsite",""
"2016-02-04 07:42:19","","251854","2016-03-03 06:27:58","0","0","No","County Line campsite is located on the west side of the Intercoastal Waterway, northwest of marker #17. The campsite is on the south end of the island. County Line campsite is approximately 7.75 nautical miles from the Ranger Station. Canoe rentals are not available for this site. Maximum group size is 20 people.","755","CL","Campsite",""
"2016-02-04 07:42:19","","251854","2016-03-03 06:27:58","0","0","No","Headwinds is northwest of the seashores boat ramp. Headwinds is the second campsite on left bank of the island. This campsite is approximately 2.5 nautical miles from the Ranger Station. Canoe rental are available for this site. Maximum group size is 10 people.","756","HW","Campsite",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","Near the North Bay beach, 3.9 miles from the Oak Island dockThe campsite features a bear locker, fire ring, tent pad, picnic table, and a vault toilet.","757","Oak 6","Campsite",""
"2016-02-04 07:42:19","","251854","2016-03-03 06:27:58","0","0","No","This site is west of historic Eldora House, approximately 1.3 nautical miles from the Ranger Station. Canoe rentals are available for this site. Maximum group size is 6 people.","758","OI","Campsite",""
"2016-02-04 07:42:19","","251854","2016-03-03 06:27:58","0","0","No","Government Cut is northwest of the seashore boat ramp; follow the Government Cut channel to the left around Shipyard Island. The campsite is approximately 3.25 miles from the Ranger Station. Canoe rentals are available for this site. Maximum group size is 20 people.","759","GC","Campsite",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","In the clearing near the Oak Island dockThis campsite features a bear locker, fire ring, 2 picnic tables, and shares a vault toilet with campsite 2. A nearby cabin is staffed by volunteer campground hosts from mid-June through Labor Day.","760","Oak Site B","Group Site",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","Near the dock at the south end of Devils IslandThe campsite features a bear locker, fire ring, picnic table, and a vault toilet. A volunteer lighthouse keeper usually staffs the lighthouse from mid-June through Labor Day.","761","Devils 1","Campsite",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","Anywhere on Manitou Island except within 0.25 mile of the dock or the existing campsite.","762","Manitou Z1","Zone",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","100 yards north of the South Twin Island dock at the edge of the forestThe campsite features a bear locker, fire ring, tent pad, picnic table and shares a vault toilet with campsites 1, 3, and 4.","763","South Twin 2","Campsite",""
"2016-02-04 07:42:19","","251854","2016-03-03 06:27:58","0","0","No","Jones Canal campsite is located about 300 yards north of Channel marker #70. Jones Canal is approximately 5.75 nautical miles from the Ranger Station. Canoe rentals are not available for this site. Maximum group size is 20 people.","764","JC","Campsite",""
"2016-02-04 07:42:19","","251854","2016-03-03 06:27:58","0","0","No","Middle Dredge campsite is just south of Seminole Rest in Oak Hill. The campsite is on the east side of the island, the closest channel marker is #9A. This campsite is approximately 5 nautical miles from the Ranger Station. Canoe rentals are not available for this site. Maximum group size is 25 people.","765","MD","Campsite",""
"2016-02-04 07:42:19","","251854","2016-03-03 06:27:58","0","0","No","South Middle Dredge campsite is just south of Seminole Rest Historic Site in Oak Hill. The campsite is on the southwest side of the island, the closest channel marker is #9A. This campsite is approximately 5 nautical miles from the Ranger Station. Canoe rentals are not available for this site. Maximum group size is 25 people.","766","SM","Campsite",""
"2016-02-04 07:42:19","","251854","2016-03-03 06:27:58","0","0","No","Scout Island is located on the west side of the Intercoastal Waterway (ICW); it is the first island as the ICW changes to the east side of the spoil islands. Scout Island is approximately 7 nautical miles from the Ranger Station. Canoe rentals are not available for this site. Maximum group size is 20 people.","767","SI","Campsite",""
"2016-02-04 07:42:19","","251854","2016-03-03 06:27:58","0","0","No","The Homestead site is located on the northwest side on Orange Island. It is approximately 1 nautical mile from the Ranger Station. Canoe rentals are available for this site. Maximum group size is 8 people.","768","HI","Campsite",""
"2016-02-04 07:42:19","","251854","2016-03-03 06:27:58","0","0","No","Shipyard Island is northwest of the seashores boat ramp, approximately 2.25 nautical miles from the Ranger Station. Canoe rentals are available for this site. Maximum group size is 10 people.","769","SY","Campsite",""
"2016-02-04 07:42:19","","251854","2016-03-03 06:27:58","0","0","No","South Dredge is located on the west side of the Intercoastal Waterway between markers #14 and #15. It is approximately 7.25 nautical miles from the Ranger Station. Canoe rentals are not available for this site. Maximum group size is 40 people.","770","SD","Campsite",""
"2016-02-04 07:42:19","","251854","2016-03-03 06:27:58","0","0","No","You must have a shallow draft boat, canoe or kayak to access Brickhouse Cove. It is EXTREMELY shallow. To get to this campsite you go through Jones Canal. Canoe rentals are not available for this site. Maximum group size is 60 people.","771","BC","Campsite",""
"2016-02-04 07:42:19","","251864","2016-03-03 06:27:58","0","0","No","East Entrance","772","East Entrance","Trailhead",""
"2016-02-04 07:42:19","","251864","2016-03-03 06:27:58","0","0","No","West Entrance","773","West Entrance","Trailhead",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","The middle site near the beach on the north side of York IslandThe campsite features a bear locker, fire ring, and a vault toilet shared with sites 2 and 3. Tents cannot be set up on the beach adjacent to te site.","774","York 2","Campsite",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","Anywhere on Michigan Island except within 0.25 mile of the lighthouse or campsite 1.","775","Michigan Z1","Zone",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","Along the beach on the sandspit, 0.5 mile south of the Rocky Island dockThe campsite features a bear locker, fire ring, tent pad, picnic table, and a stump privy.","776","Rocky 1","Campsite",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","The site closest to the dock (100 feet) and southernmost of the sites in the Presque Isle campground on Stockton IslandThere are presently 17 campsites in the Presque Isle campground. Site 1 is an accessible campsite within 100 yards of the Stockton Island visitor center . A boardwalk leads from the dock to the campsite and the site features an accessible picnic table, fire ring, and bear locker. Site 19 is 0.7 mile from the visitor center. Sites 9 and 14 were closed due to erosion and converted to beach access points. Campers with disabilities can reserve site 1 in advance. Permits for sites 2-19 are reserved in advance, but the individual sites are available on a first-come first-served basis to campers with permits when they arrive at the campground. Once campers select a site, they must register for the site at the visitor center. Well water is available near the dock. Bearproof garbage cans are provided for campers at this campground. Vault toilets are provided in the campground.","777","Stockton 1","Campsite",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","On the bluff 200 yards south of the Basswood Island dockCampsites #5 and #6 share a vault toilet with group campsite A. A small beach landing is available next to the dock.","778","Basswood 6","Campsite",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","0.5 mile southeast of the La Pointe lighthouse on Long Island","779","Long 1","Campsite",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","Anywhere on Otter Island except within 0.25 mile of the dock.","780","Otter Z1","Zone",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","There are presently 17 campsites in the Presque Isle campground. Site 1 is within 100 yards of the Stockton Island visitor center. Site 19 is 0.7 mile from the visitor center. Sites 9 and 14 were closed due to erosion and converted to beach access points. Sites in the campground are reserved in advance, but the individual sites are available on a first-come first-served basis to campers with permits when they arrive at the campground. Once campers select a site, they must register for the site at the visitor center. Well water is available near the dock. Each site has a picnic table, fire ring, bearproof food locker, and a tent pad. Bearproof garbage cans are provided for campers at this location. Vault toilets are provided in the campground.","781","Stockton Island","Campsite",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","0.25 mile south of the Rocky Island dockThe campsite features a bear locker, fire ring, tent pad, picnic table, and a stump privy.","782","Rocky 2","Campsite",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","At the west end of the Quarry Bay beach on Stockton IslandThe campsite features a bear locker, fire ring, tent pad, and picnic table. It shares a vault toilet with group campsites A and B.","783","Stockton 20","Campsite",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","Anywhere on Raspberry Island except for the east sandspit and within 0.25 mile of the lighthouse.Rangers staff the Raspberry Island Lighthouse from mid-June to late September. Contact the ranger to discuss camping on Raspberry Island. No campfires are permitted on Raspberry Island beaches.","784","Raspberry Z1","Zone",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","Anywhere on Bear Island except within 0.25 mile of the cabin on the south sandspit.","785","Bear Z1","Zone",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","Along the shore about 0.25 miles north of the NPS Rocky Island dockThis campsite features a bear locker, fire ring, 2 picnic tables, and a vault toilet.","786","Rocky Site A","Group Site",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","Anywhere on Outer Island except for the sandspit and lagoon on the south end of the island, the old growth forest on the northwest corner of the island, and within 0.25 mile of the lighthouse.","787","Outer Z1","Zone",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","In the clearing on the bluff near the sandspit 1.5 miles southeast of the Oak Island dockThis campsite features a bear locker, fire ring, 2 picnic tables, and shares a vault toilet with campsite 1.","788","Oak Site A","Group Site",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","Anywhere on Sand Island except within 0.25 mile of campsites 1-4, A, and B; the lighthouse; and the life lease buildings on the south and west ends of the island.","789","Sand Z1","Zone",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","On the bluff 200 yards south of the Basswood Island dockCampsites #5 and #6 share a vault toilet with group campsite A. A small beach landing is available next to the dock.","790","Basswood 5","Campsite",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","On the shoreline bluff at the south end of Basswood Island west of site #2.A natural rock landing (not a beach) provides access to sites #1-#4. The four campsites share a vault toilet.","791","Basswood 3","Campsite",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","In the trees adjacent to the sandspit at the south end of Ironwood IslandThe campsite features a bear locker, fire ring, stump privy, and 3 tent pads.","792","Ironwood 1","Campsite",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","On the sandspit 1.5 miles southeast of the Oak Island dockThe campsite features a bear locker, fire ring, picnic table, and shares a vault toilet with group campsite A.","793","Oak 1","Campsite",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","300 yards south of the ranger cabin at Sand Island East BayThis campsite features a bear locker, fire ring, 2 picnic tables, and shares a vault toilet with site A. A well is located near the East Bay cabin staffed by a volunteer campground host from mid-June through Labor Day.","794","Sand Site B","Group Site",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","On the sandspit near the dock on the southeast corner of Otter Island.The campsite features a bear locker, fire ring, picnic table, and a vault toilet.","795","Otter 1","Campsite",""
"2016-02-04 07:42:19","","251865","2016-03-03 06:27:58","0","0","No","Anywhere on Rocky Island except within 0.25 mile of campsites 1-5, and A and within 0.25 mile of the life lease buildings.","796","Rocky Z1","Zone",""
